"geno_ID","year","location","pltht","yld_bu_ac","earht"
"BSSSC0_048/3IIH6",2016,"Columbia",287.499999999941,75.1181705450024,147.500000000014
"BSSSC0_054/3IIH6",2016,"Columbia",242.482547931583,23.9842632900687,117.845194187913
"BSSSC0_057/3IIH6",2016,"Columbia",264.999999999941,88.4976355850024,140.000000000014
"BSSSC0_060/3IIH6",2016,"Columbia",244.999999999941,111.768175550002,117.500000000014
"CG102/3IIH6",2016,"Columbia",257.499999999941,120.822202600002,140.000000000014
"CG106/3IIH6",2016,"Columbia",244.999999999941,85.9436406150024,125.000000000014
"CG44/CGR01",2016,"Columbia",202.499999999941,69.6200553300024,92.500000000014
"CG60/LH162",2016,"Columbia",202.49999999994,59.0200257550023,95.000000000014
"CI540/3IIH6",2016,"Columbia",272.499999999941,79.7015441700024,150.000000000014
"CO258/3IIH6",2016,"Columbia",252.499999999941,85.4327403650023,135.000000000014
"DKFBHJ/3IIH6",2016,"Columbia",252.499999999941,91.4132190600024,120.000000000014
"F42/H95",2016,"Columbia",272.499999999941,113.678896475002,145.000000000014
"F42/Mo17",2016,"Columbia",264.999999999941,124.327806800002,120.000000000014
"F42/OH43",2016,"Columbia",257.499999999941,111.156245950002,120.000000000014
"FBLA/3IIH6",2016,"Columbia",247.499999999941,86.9001287400024,120.000000000014
"FE/3IIH6",2016,"Columbia",252.482547931583,79.8093674100687,117.845194187913
"FR19/3IIH6",2016,"Columbia",252.499999999941,68.8628643350024,130.000000000014
"GEMN-0262/3IIH6",2016,"Columbia",244.999999999941,126.817778100002,127.500000000014
"GEMN-0268/3IIH6",2016,"Columbia",262.482547931583,89.2854164300687,152.845194187913
"GEMN-0269/3IIH6",2016,"Columbia",254.999999999941,124.350498150002,130.000000000014
"H122W/3IIH6",2016,"Columbia",279.999999999941,114.462138800002,145.000000000014
"H84/3IIH6",2016,"Columbia",259.999999999941,97.0015472700024,125.000000000014
"H91/3IIH6",2016,"Columbia",254.999999999941,78.0638557200024,142.500000000014
"I159/3IIH6",2016,"Columbia",269.999999999941,120.943990100002,147.500000000014
"ICI 441/LH123HT",2016,"Columbia",264.999999999941,115.586809700002,132.500000000014
"ICI 441/LH185",2016,"Columbia",257.482547931583,108.328463880069,107.845194187913
"ICI 441/LH38",2016,"Columbia",217.482547931583,94.6164534500687,87.8451941879127
"ICI 441/LH51",2016,"Columbia",237.499999999941,101.582941735002,122.500000000014
"ICI 441/LH82",2016,"Columbia",222.499999999941,108.118092445002,112.500000000014
"ICI 441/PHG29",2016,"Columbia",234.999999999941,127.127264050002,117.500000000014
"ICI 441/PHG47",2016,"Columbia",227.499999999941,110.738918670002,97.500000000014
"ICI 441/PHG83",2016,"Columbia",212.499999999941,45.9619676000023,95.000000000014
"ICI 441/PHK56",2016,"Columbia",232.499999999941,118.888514150002,100.000000000014
"ICI 441/PHK76",2016,"Columbia",242.499999999941,107.953177500002,110.000000000014
"ICI 441/PHN82",2016,"Columbia",234.999999999941,93.9791350100024,110.000000000014
"ICI 441/PHR55",2016,"Columbia",242.482547931583,121.677044780069,112.845194187913
"ICI 441/PHZ51",2016,"Columbia",257.482547931583,100.528996180069,107.845194187913
"ICI 441/Q381",2016,"Columbia",232.499999999941,93.9304844450023,110.000000000014
"ILL.HY/3IIH6",2016,"Columbia",277.499999999941,97.9502568550024,145.000000000014
"LH123HT/3IIH6",2016,"Columbia",287.499999999941,117.421678100002,157.500000000014
"LH145/3IIH6",2016,"Columbia",232.499999999941,94.5373971000024,100.000000000014
"LH149/3IIH6",2016,"Columbia",229.999999999941,82.0856533000023,125.000000000014
"LH195/3IIH6",2016,"Columbia",224.999999999941,87.6579641300024,97.500000000014
"LH195/LH123HT",2016,"Columbia",277.499999999941,124.517438250002,137.500000000014
"LH195/LH38",2016,"Columbia",232.499999999941,82.8594600550024,107.500000000014
"LH195/LH51",2016,"Columbia",242.499999999941,88.3026189750024,117.500000000014
"LH195/LH82",2016,"Columbia",206.249999999941,101.016786025002,101.250000000014
"LH195/PHG29",2016,"Columbia",237.499999999941,119.612473600002,117.500000000014
"LH195/PHG47",2016,"Columbia",232.499999999941,111.982707615002,110.000000000014
"LH195/PHG83",2016,"Columbia",229.999999999941,73.5670129350024,110.000000000014
"LH195/PHK56",2016,"Columbia",252.499999999941,113.734543205002,122.500000000014
"LH195/PHK76",2016,"Columbia",232.499999999941,102.125278460002,95.000000000014
"LH195/PHN82",2016,"Columbia",224.999999999941,102.453451355002,102.500000000014
"LH195/PHR55",2016,"Columbia",244.999999999941,86.1357115000024,115.000000000014
"LH195/PHZ51",2016,"Columbia",254.999999999941,108.176454750002,117.500000000014
"LH195/Q381",2016,"Columbia",217.499999999941,96.8894254000024,97.500000000014
"LH198/3IIH6",2016,"Columbia",257.499999999941,118.396116800002,117.500000000014
"LH198/LH123HT",2016,"Columbia",287.499999999941,108.410272150002,142.500000000014
"LH198/LH185",2016,"Columbia",272.499999999941,157.651436900002,137.500000000014
"LH198/LH38",2016,"Columbia",252.499999999941,153.340727550002,120.000000000014
"LH198/LH51",2016,"Columbia",249.999999999941,126.755733650002,115.000000000014
"LH198/LH82",2016,"Columbia",224.999999999941,125.040259500002,110.000000000014
"LH198/PHG29",2016,"Columbia",252.482547931583,102.196187980069,127.845194187913
"LH198/PHG47",2016,"Columbia",247.499999999941,111.849275250002,115.000000000014
"LH198/PHG83",2016,"Columbia",227.499999999941,63.4597949800024,107.500000000014
"LH198/PHK56",2016,"Columbia",239.999999999941,141.882339500002,112.500000000014
"LH198/PHK76",2016,"Columbia",247.482547931583,115.285452480069,102.845194187913
"LH198/PHN82",2016,"Columbia",237.499999999941,146.356260750002,115.000000000014
"LH198/PHR55",2016,"Columbia",262.499999999941,116.938025850002,117.500000000014
"LH198/PHZ51",2016,"Columbia",257.499999999941,124.361314475002,125.000000000014
"LH198/Q381",2016,"Columbia",229.999999999941,106.306467750002,120.000000000014
"LH205/3IIH6",2016,"Columbia",257.499999999941,91.0014610700024,132.500000000014
"LH209/3IIH6",2016,"Columbia",242.499999999941,112.333571800002,117.500000000014
"LH212HT/LH195",2016,"Columbia",267.499999999941,115.977625400002,132.500000000014
"LH216/LH195",2016,"Columbia",252.499999999941,97.1315276550024,120.000000000014
"LH220HT/3IIH6",2016,"Columbia",237.499999999941,108.468036100002,107.500000000014
"LH222/3IIH6",2016,"Columbia",232.499999999941,67.7358459950024,120.000000000014
"LH74/PHN82",2016,"Columbia",229.999999999941,94.8120405100024,127.500000000014
"MBNIL B004/PHZ51",2016,"Columbia",274.999999999941,102.565297085002,135.000000000014
"MBNIL B015/3IIH6",2016,"Columbia",259.999999999941,120.031365800002,117.500000000014
"MBNIL B015/PHZ51",2016,"Columbia",262.499999999941,101.214495200002,142.500000000014
"MBNIL B040/3IIH6",2016,"Columbia",257.499999999941,120.269555800002,120.000000000014
"MBNIL B040/PHZ51",2016,"Columbia",267.499999999941,83.0607823750024,117.500000000014
"MBNIL B043/3IIH6",2016,"Columbia",259.999999999941,107.572671900002,120.000000000014
"MBNIL B043/PHZ51",2016,"Columbia",264.999999999941,85.4484816150024,125.000000000014
"MBNIL B044/PHZ51",2016,"Columbia",264.999999999941,92.1094242100024,142.500000000014
"MBNIL B049/PHZ51",2016,"Columbia",289.999999999941,86.8341719800024,155.000000000014
"MBNIL B055/LH185",2016,"Columbia",249.999999999941,121.752501300002,122.500000000014
"MBNIL B055/PHZ51",2016,"Columbia",274.999999999941,79.7400227850024,140.000000000014
"MBNIL B057/PHZ51",2016,"Columbia",282.499999999941,104.527844445002,152.500000000014
"MBNIL B065/3IIH6",2016,"Columbia",267.499999999941,99.1613205550024,130.000000000014
"MBNIL B065/PHZ51",2016,"Columbia",274.999999999941,89.2759069700024,140.000000000014
"MBNIL B078/3IIH6",2016,"Columbia",252.499999999941,99.6651326450024,110.000000000014
"MBNIL B078/PHZ51",2016,"Columbia",244.999999999941,74.3396229950024,115.000000000014
"MBNIL B102/PHZ51",2016,"Columbia",267.499999999941,79.6764134000024,130.000000000014
"MBNIL B107/3IIH6",2016,"Columbia",267.499999999941,119.317854450002,135.000000000014
"MBNIL B107/PHZ51",2016,"Columbia",267.499999999941,88.0459721450024,127.500000000014
"MBNIL B111/3IIH6",2016,"Columbia",252.499999999941,114.413488205002,112.500000000014
"MBNIL B111/PHZ51",2016,"Columbia",277.499999999941,88.5076234550023,137.500000000014
"MBNIL B122/3IIH6",2016,"Columbia",262.499999999941,121.863840750002,130.000000000014
"MBNIL B122/PHZ51",2016,"Columbia",269.999999999941,102.867004405002,135.000000000014
"MBNIL B123/PHZ51",2016,"Columbia",272.499999999941,71.3721210100024,142.500000000014
"MBNIL B125/3IIH6",2016,"Columbia",272.499999999941,146.695480150002,145.000000000014
"MBNIL B125/PHZ51",2016,"Columbia",267.499999999941,93.3554684850023,135.000000000014
"MBNIL B136/3IIH6",2016,"Columbia",247.499999999941,88.6768188900023,120.000000000014
"MBNIL B136/PHZ51",2016,"Columbia",259.999999999941,90.8008291600024,130.000000000014
"MBNIL B144/PHZ51",2016,"Columbia",262.499999999941,85.4131328400023,127.500000000014
"MBNIL B154/3IIH6",2016,"Columbia",269.999999999941,105.070319250002,135.000000000014
"MBNIL B154/PHZ51",2016,"Columbia",267.499999999941,115.211183000002,125.000000000014
"MBNIL B169/PHZ51",2016,"Columbia",274.999999999941,100.957572250002,130.000000000014
"MBNIL B175/3IIH6",2016,"Columbia",249.999999999941,115.574750650002,125.000000000014
"MBNIL B175/LH185",2016,"Columbia",247.499999999941,103.547652410002,112.500000000014
"MBNIL B175/PHZ51",2016,"Columbia",252.499999999941,54.1384428700024,125.000000000014
"MBNIL B189/3IIH6",2016,"Columbia",264.999999999941,121.663991250002,112.500000000014
"MBNIL B189/LH185",2016,"Columbia",264.999999999941,123.621291550002,115.000000000014
"MBNIL B189/PHZ51",2016,"Columbia",282.499999999941,87.2606125950024,135.000000000014
"Mo17/3IIH6",2016,"Columbia",254.999999999941,114.040346900002,130.000000000014
"Mo17/PHZ51",2016,"Columbia",257.499999999941,111.598980095002,130.000000000014
"MS222/3IIH6",2016,"Columbia",264.999999999941,69.0086320000024,132.500000000014
"N192/3IIH6",2016,"Columbia",232.499999999941,93.2253040100024,107.500000000014
"N209/3IIH6",2016,"Columbia",247.499999999941,106.135063030002,135.000000000014
"N217/3IIH6",2016,"Columbia",264.999999999941,95.5858472900024,130.000000000014
"N218/3IIH6",2016,"Columbia",254.999999999941,77.1110497500024,140.000000000014
"N28HT/3IIH6",2016,"Columbia",262.499999999941,84.5820684300024,142.500000000014
"N501/3IIH6",2016,"Columbia",254.999999999941,99.0516841550024,135.000000000014
"NKH8431/3IIH6",2016,"Columbia",272.499999999941,85.9291881250024,127.500000000014
"OS420/3IIH6",2016,"Columbia",259.999999999941,101.826102670002,105.000000000014
"PB80/PHZ51",2016,"Columbia",262.499999999941,106.225322055002,137.500000000014
"PHB09/3IIH6",2016,"Columbia",244.999999999941,119.264463100002,120.000000000014
"PHB47/3IIH6",2016,"Columbia",277.499999999941,108.638152050002,135.000000000014
"PHB47/LH123HT",2016,"Columbia",242.482547931583,115.448296180069,117.845194187913
"PHB47/LH185",2016,"Columbia",239.999999999941,93.5343296100024,102.500000000014
"PHB47/LH38",2016,"Columbia",212.482547931583,86.5175337600687,82.8451941879127
"PHB47/LH51",2016,"Columbia",239.999999999941,105.721740115002,110.000000000014
"PHB47/LH82",2016,"Columbia",224.999999999941,110.567790100002,122.500000000014
"PHB47/PHG29",2016,"Columbia",242.499999999941,90.3547810000024,127.500000000014
"PHB47/PHG47",2016,"Columbia",234.999999999941,82.8960975950024,115.000000000014
"PHB47/PHG83",2016,"Columbia",254.999999999941,128.532009600002,132.500000000014
"PHB47/PHK56",2016,"Columbia",252.499999999941,103.911312115002,112.500000000014
"PHB47/PHK76",2016,"Columbia",252.499999999941,99.5959540200024,120.000000000014
"PHB47/PHN82",2016,"Columbia",229.999999999941,99.7753674550024,120.000000000014
"PHB47/PHR55",2016,"Columbia",242.499999999941,102.077594455002,110.000000000014
"PHB47/PHZ51",2016,"Columbia",256.249999999941,93.8124250475024,112.500000000014
"PHB47/Q381",2016,"Columbia",222.499999999941,77.2525829300024,107.500000000014
"PHBB3/3IIH6",2016,"Columbia",269.999999999941,92.5093992750024,140.000000000014
"PHBW8/3IIH6",2016,"Columbia",262.499999999941,100.561739595002,132.500000000014
"PHG29/PHG47",2016,"Columbia",237.499999999941,93.9736117850024,130.000000000014
"PHG39/PHN82",2016,"Columbia",254.999999999941,111.885544550002,127.500000000014
"PHG39/TX205",2016,"Columbia",259.999999999941,123.516764120002,130.000000000014
"PHG80/3IIH6",2016,"Columbia",262.482547931583,106.342764980069,122.845194187913
"PHG80/PHZ51",2016,"Columbia",259.999999999941,118.827482250002,107.500000000014
"PHN11_OH43_0001/PHB47",2016,"Columbia",252.499999999941,96.4191210000023,117.500000000014
"PHN11_PHG47_0251/PHB47",2016,"Columbia",234.999999999941,83.1597405350024,107.500000000014
"PHN11_PHW65_0323/LH195",2016,"Columbia",232.499999999941,92.7683014300024,112.500000000014
"PHN66/LH123HT",2016,"Columbia",274.999999999941,107.136887780002,127.500000000014
"PHN66/LH185",2016,"Columbia",237.499999999941,126.420978950002,117.500000000014
"PHN66/LH38",2016,"Columbia",234.999999999941,123.213077650002,125.000000000014
"PHN66/LH51",2016,"Columbia",252.482547931583,141.663646880069,122.845194187913
"PHN66/LH82",2016,"Columbia",222.482547931583,118.871788180069,117.845194187913
"PHN66/PHG29",2016,"Columbia",244.999999999941,83.7641677500024,137.500000000014
"PHN66/PHG47",2016,"Columbia",242.482547931583,108.722087280069,132.845194187913
"PHN66/PHG83",2016,"Columbia",247.499999999941,114.354573560002,127.500000000014
"PHN66/PHK56",2016,"Columbia",252.499999999941,126.495588750002,125.000000000014
"PHN66/PHK76",2016,"Columbia",244.999999999941,98.2523784050024,125.000000000014
"PHN66/PHN82",2016,"Columbia",239.999999999941,98.8790827250024,122.500000000014
"PHN66/PHR55",2016,"Columbia",254.999999999941,131.571451850002,117.500000000014
"PHN66/PHZ51",2016,"Columbia",272.499999999941,131.415143950002,140.000000000014
"PHN66/Q381",2016,"Columbia",237.499999999941,96.0859772100024,122.500000000014
"PHP02/PHB47",2016,"Columbia",252.499999999941,97.6573406700024,135.000000000014
"PHP85/3IIH6",2016,"Columbia",254.999999999941,96.0295941000024,110.000000000014
"PHT69/3IIH6",2016,"Columbia",247.499999999941,100.198954395002,137.500000000014
"PHV37/3IIH6",2016,"Columbia",254.999999999941,85.3667375600023,110.000000000014
"PHW52/LH123HT",2016,"Columbia",239.999999999941,121.386724350002,120.000000000014
"PHW52/LH185",2016,"Columbia",227.499999999941,122.916985700002,100.000000000014
"PHW52/LH38",2016,"Columbia",217.499999999941,96.0038189300024,92.500000000014
"PHW52/LH51",2016,"Columbia",267.499999999941,121.111574600002,130.000000000014
"PHW52/LH82",2016,"Columbia",212.499999999941,125.949800050002,112.500000000014
"PHW52/PHG29",2016,"Columbia",227.499999999941,111.784561150002,120.000000000014
"PHW52/PHG47",2016,"Columbia",234.999999999941,104.497236485002,107.500000000014
"PHW52/PHG83",2016,"Columbia",244.999999999941,93.6847460150024,105.000000000014
"PHW52/PHK56",2016,"Columbia",227.499999999941,132.903704800002,105.000000000014
"PHW52/PHK76",2016,"Columbia",227.499999999941,113.954000180002,107.500000000014
"PHW52/PHM49",2016,"Columbia",227.499999999941,102.081828940002,102.500000000014
"PHW52/PHN82",2016,"Columbia",233.749999999941,108.782101640002,108.750000000014
"PHW52/PHR55",2016,"Columbia",249.999999999941,128.074132500002,112.500000000014
"PHW52/PHZ51",2016,"Columbia",247.482547931583,113.073944780069,112.845194187913
"PHW52/Q381",2016,"Columbia",232.499999999941,96.7828267650024,110.000000000014
"PHW52/TX205",2016,"Columbia",244.999999999941,116.176784450002,125.000000000014
"R229/3IIH6",2016,"Columbia",254.999999999941,116.951235600002,132.500000000014
"REDEAR2-2-2-1-1-2-B-B-1-B10/LH195",2016,"Columbia",264.999999999941,123.287273250002,137.500000000014
"SD101/3IIH6",2016,"Columbia",237.499999999941,100.918265115002,122.500000000014
"TR 9-1-1-6/3IIH6",2016,"Columbia",262.499999999941,72.7834484400024,130.000000000014
"TX714/PHZ51",2016,"Columbia",272.499999999941,98.5330053000024,137.500000000014
"TX714/TX777",2016,"Columbia",279.999999999941,128.263303650002,160.000000000014
"VA35/LH195",2016,"Columbia",242.499999999941,132.792917650002,117.500000000014
"W10004_0007/3IIH6",2016,"Columbia",262.482547931583,88.6337654600687,122.845194187913
"W10004_0008/3IIH6",2016,"Columbia",264.999999999941,89.7469478150024,130.000000000014
"W10004_0041/3IIH6",2016,"Columbia",264.999999999941,114.938196550002,137.500000000014
"W10004_0045/3IIH6",2016,"Columbia",269.999999999941,92.7573009850023,130.000000000014
"W10004_0062/3IIH6",2016,"Columbia",227.499999999941,72.4250358050024,102.500000000014
"W10004_0072/3IIH6",2016,"Columbia",254.999999999941,81.1225833200024,132.500000000014
"W10004_0080/3IIH6",2016,"Columbia",274.999999999941,79.0482362250024,130.000000000014
"W10004_0095/3IIH6",2016,"Columbia",267.499999999941,67.5803205900024,135.000000000014
"W10004_0119/3IIH6",2016,"Columbia",262.499999999941,82.5160062150024,135.000000000014
"W10004_0121/3IIH6",2016,"Columbia",257.499999999941,107.516749035002,137.500000000014
"W10004_0140/3IIH6",2016,"Columbia",264.999999999941,67.9024178900024,137.500000000014
"W10004_0148/3IIH6",2016,"Columbia",277.482547931583,106.315608980069,142.845194187913
"W10004_0178/3IIH6",2016,"Columbia",257.499999999941,103.466598750002,115.000000000014
"W10004_0208/3IIH6",2016,"Columbia",269.999999999941,87.3815256550024,137.500000000014
"W10004_0212/3IIH6",2016,"Columbia",284.999999999941,111.151735255002,145.000000000014
"W10004_0216/PHZ51",2016,"Columbia",289.999999999941,108.745257000002,135.000000000014
"W10004_0225/3IIH6",2016,"Columbia",247.499999999941,128.604502150002,132.500000000014
"W10004_0258/3IIH6",2016,"Columbia",272.499999999941,97.7607174350024,137.500000000014
"W10004_0292/3IIH6",2016,"Columbia",237.499999999941,96.7969570700024,112.500000000014
"W10005_0107/PHB47",2016,"Columbia",234.999999999941,81.8968503400024,97.500000000014
"W37A/PHB47",2016,"Columbia",244.999999999941,93.5578494550024,122.500000000014
"WF9/H95",2016,"Columbia",264.999999999941,72.4941224100024,122.500000000014
"Z029E0002/PHZ51",2016,"Columbia",292.499999999941,102.864334800002,157.500000000014
"Z030E0058/3IIH6",2016,"Columbia",264.999999999941,90.1259805550024,117.500000000014
"Z030E0058/LH162",2016,"Columbia",247.499999999941,81.4313787850024,132.500000000014
"Z030E0059/PHZ51",2016,"Columbia",287.499999999941,91.1136750200024,147.500000000014
"Z031E0012/LH162",2016,"Columbia",257.499999999941,87.6143304750024,130.000000000014
"Z031E0012/PHZ51",2016,"Columbia",284.999999999941,90.1369810200024,137.500000000014
"Z031E0556/LH162",2016,"Columbia",252.499999999941,62.7308645900024,140.000000000014
"Z032E0034/PHZ51",2016,"Columbia",274.999999999941,107.263968450002,137.500000000014
"Z032E0081/LH162",2016,"Columbia",247.499999999941,88.9046527850024,137.500000000014
"Z033E0001/3IIH6",2016,"Columbia",267.499999999941,35.3070737750023,140.000000000014
"Z033E0001/PHZ51",2016,"Columbia",NA,92.5343459400024,152.500000000014
"Z034E0042/3IIH6",2016,"Columbia",252.499999999941,67.6975975150024,132.500000000014
"Z034E0042/LH162",2016,"Columbia",247.499999999941,75.6231793350024,127.500000000014
"Z034E0042/PHZ51",2016,"Columbia",279.999999999941,77.3873041200024,120.000000000014
"Z034E0064/PHZ51",2016,"Columbia",292.499999999941,96.9048904700024,137.500000000014
"Z035E0047/3IIH6",2016,"Columbia",259.999999999941,88.2682367600024,117.500000000014
